tweet,user,location,date
"RT @jayeshtej: “How bad do you want it?”
If you are looking to learn from ‘The Mentors’ in the industry and serious about being a Real Arch…",Avanish1707,"Pune, India",2019-10-15 13:54:22
"RT @SFArchSummit: We're excited to begin announcing our AMAZING line up of speakers, starting with this elite group of thought-inspiring le…",Avanish1707,"Pune, India",2019-10-15 13:52:07
RT @MistySutton: Join Accenture on October 25th at 8:30am CST for an online Salesforce #CTA Master Class. Learn about becoming a #Salesforc…,JanetJOBS,Chicago,2019-10-15 13:46:01
Surveillance images released of suspect in robbery of CTA Brown Line rider in Loop - WLS-TV:… https://t.co/vAqTuriRXV,MyTransit_CH,"Chicago, IL",2019-10-15 13:13:15
"😒: The general mood fell for the worst in the last hour. Analyzed 14 tweets, with 73.89% feeling Rage. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-15 13:01:02
Join Accenture on October 25th at 8:30am CST for an online Salesforce #CTA Master Class. Learn about becoming a… https://t.co/2qQlrPQomx,MistySutton,"Boston, MA",2019-10-15 12:40:16
"Call to Action ( CTA ) https://t.co/zkfFOj5rAO

#cta #calltoaction #konversi #penjualan #konversipenjualan #website… https://t.co/4GQvAJ1Oz2",prokontencom,"DKI Jakarta, Indonesia",2019-10-15 12:39:18
#CTA Inter Department #basketball tournament begins https://t.co/UxH4S1z8lG,lobsang_dhargye,"Dharmsala, India",2019-10-15 12:28:17
RT @WGNtraffic: #CTA BLUE LINE: O'Hare-bound trains NOT STOPPING @ Division until 10pm Friday ⚠️ https://t.co/JYcRNE0YqM,ChicagoBernie,Donate2 Katie Piper Foundation,2019-10-15 12:17:06
How to Write Powerful High-Converting Call-To-Actions + 58 Free #CTA Templates https://t.co/Obwzua4hix [@Sleeknotecom] #marketing,mrmustakas,"Ottawa, Ontario",2019-10-15 12:16:00
RT @WGNtraffic: #CTA BLUE LINE: O'Hare-bound trains NOT STOPPING @ Division until 10pm Friday ⚠️ https://t.co/JYcRNE0YqM,WGNNews,"Chicago, IL",2019-10-15 12:14:20
#CTA BLUE LINE: O'Hare-bound trains NOT STOPPING @ Division until 10pm Friday ⚠️ https://t.co/JYcRNE0YqM,WGNtraffic,"Chicago, IL",2019-10-15 12:06:00
"RT @CtaMood: 🙄: The overall mood of riders worsened in the last 60 minutes. Analyzed 12 tweets, with 78.55% feeling Unsettled. #Chicago #CT…",spark_radio_CHI,"Chicago, Illinois ",2019-10-15 12:03:30
"🙄: The overall mood of riders worsened in the last 60 minutes. Analyzed 12 tweets, with 78.55% feeling Unsettled. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-15 12:02:44
Review your CTA position &amp; messaging to ensure your marketing materials are effective: https://t.co/XWl3mbM6oL… https://t.co/NzqZ3MmDyq,HaguePrintUK,UK,2019-10-15 11:35:00
"RT @SFArchSummit: We're excited to begin announcing our AMAZING line up of speakers, starting with this elite group of thought-inspiring le…",ManavPhatnani,"Pune, India",2019-10-15 11:21:46
"We want you in our team! Join us as a Global CTA dedicated to our pharma sponsor in Leiden!
https://t.co/MBGw3gos3P… https://t.co/V5ztinLR32",PRA_CrisPachon,"Brussels, Belgium",2019-10-15 11:01:06
Chicago electric scooter pilot program ends Tuesday - WLS-TV: https://t.co/ShlVdbou8j #CTA #Metra #Transit #Chicago #Transportation,MyTransit_CH,"Chicago, IL",2019-10-15 10:43:26
RT @mrtom101: @soniacolpo @Keith1Chill @zepiron @HDrelaxation4U @vixentink_tracy @Ghiovanela @GucciGuccin @BrendaFlournoy1 @NajdeckiArtur @…,hr130130,iran,2019-10-15 09:26:02
"Place your lead gen forms and #CTA in a neat area.🙂

It doesn’t matter how persuasive the copy is– do your best to… https://t.co/TNcIPwYF0e",AppLeadGen,"London, England",2019-10-15 09:25:29
"@Chicago_Scanner Unless it's a body inside the bag, leave the lady alone #CTA",312Gina,"Loop, Chicago",2019-10-15 09:14:10
"RT @SFArchSummit: We're excited to begin announcing our AMAZING line up of speakers, starting with this elite group of thought-inspiring le…",kamblerajatr,"Pune, India",2019-10-15 08:38:01
"RT @SFArchSummit: We're excited to begin announcing our AMAZING line up of speakers, starting with this elite group of thought-inspiring le…",vis_cus,"Pune, India",2019-10-15 08:37:59
"Expect delays on #CTA #RedLine..
#ChicagoTraffic 
@WBBMNewsradio https://t.co/KlhKl3LZDP",WBBM780Traffic,"Chicago, IL",2019-10-15 08:33:07
A ride along Chicago’s red line - The Economist: https://t.co/O3KdgQdnHb #CTA #Metra #Transit #Chicago #Transportation,MyTransit_CH,"Chicago, IL",2019-10-15 07:58:07
"RT @Chicago_Scanner: 001:
201 S Wabash
A female trying to board a s/b #cta Brown Line train w/ a bag of trash
#Chicago #ChicagoScanner",TigressLilly1,Outer Space,2019-10-15 07:24:26
"19: Lawrence &amp; Wilson Drive - #CTA calling in a bus disturbance, male was giving the driver a hard time &amp; then pull… https://t.co/yKKbAfeRul",ChiLivePD,Chicago,2019-10-15 06:51:39
RT @MyTransit_CH: Chicago Scooter Pilot Program to End Tuesday - NBC Chicago: https://t.co/bD2jxToQJk #CTA #Metra #Transit #Chicago #Transp…,WIOMAX_MD,United States,2019-10-15 05:17:53
"RT @SFArchSummit: We're excited to begin announcing our AMAZING line up of speakers, starting with this elite group of thought-inspiring le…",kandisaTech,"Mumbai, India",2019-10-15 05:13:29
"RT @SFArchSummit: ""People make an event worthy but groundbreaking support along with it gives birth to a festival""

Announcing great premie…",sumitsingingle,Pune,2019-10-15 05:02:12
Metra trains resume with delays after reports of person hit in Mayfair - Chicago Sun-Times: https://t.co/aeE6IfuJQu… https://t.co/jWRLcLb7U2,MyTransit_CH,"Chicago, IL",2019-10-15 04:48:16
Chicago Scooter Pilot Program to End Tuesday - NBC Chicago: https://t.co/bD2jxToQJk #CTA #Metra #Transit #Chicago #Transportation,MyTransit_CH,"Chicago, IL",2019-10-15 04:43:25
"RT @SFArchSummit: We're excited to begin announcing our AMAZING line up of speakers, starting with this elite group of thought-inspiring le…",DipikaRajput94,"Pune, India",2019-10-15 04:25:56
"RT @SFArchSummit: We're excited to begin announcing our AMAZING line up of speakers, starting with this elite group of thought-inspiring le…",msakthivel83,"Sydney, New South Wales",2019-10-15 04:25:38
"RT @Chicago_Scanner: 001:
201 S Wabash
A female trying to board a s/b #cta Brown Line train w/ a bag of trash
#Chicago #ChicagoScanner",huskeeman82,"Chicago, IL",2019-10-15 04:09:08
"RT @SFArchSummit: We're excited to begin announcing our AMAZING line up of speakers, starting with this elite group of thought-inspiring le…",cloudyamit,"Noida, India",2019-10-15 04:08:21
"001:
201 S Wabash
A female trying to board a s/b #cta Brown Line train w/ a bag of trash
#Chicago #ChicagoScanner",Chicago_Scanner,"Portage Park, Chicago",2019-10-15 03:59:37
"RT @SFArchSummit: We're excited to begin announcing our AMAZING line up of speakers, starting with this elite group of thought-inspiring le…",vskpsfdg,,2019-10-15 03:52:40
"RT @SFArchSummit: We're excited to begin announcing our AMAZING line up of speakers, starting with this elite group of thought-inspiring le…",mittalpayalSF,"Pune, India",2019-10-15 03:34:09
@LeahsLounge I’m telling you overall yes. I’m sorry because I’m a fan. Bus knows. #CTA,CTABUS22,Chicago,2019-10-15 03:14:58
@LeahsLounge Hey gorgeous: you’re using the semicolon incorrectly. #CTA,CTABUS22,Chicago,2019-10-15 03:07:10
"RT @SFArchSummit: We're excited to begin announcing our AMAZING line up of speakers, starting with this elite group of thought-inspiring le…",jigarshah189,"Pune, India",2019-10-15 02:52:47
@_DivideXZero She should just ride me. #CTA,CTABUS22,Chicago,2019-10-15 02:43:09
"RT @SFArchSummit: We're excited to begin announcing our AMAZING line up of speakers, starting with this elite group of thought-inspiring le…",parthv4u,"Pune, India",2019-10-15 02:38:10
Vasco de Gama on the fucking mound for the soon to be 0-3 @Cardinals. #CTA #NLCS2019,CTABUS22,Chicago,2019-10-15 02:26:14
IDOT construction project unearths human bones left from former cemetery - https://t.co/gAltjytDdf:… https://t.co/hexhi3YzaF,MyTransit_CH,"Chicago, IL",2019-10-15 02:23:07
"😣: The general mood improved over the past 60 minutes. Analyzed 10 tweets, with 51.08% feeling Tentative. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-15 02:02:32
RT @CTABUS22: I can’t help but feel for the band in the #Humira ad because their lead singer is constantly destroying the toilet in their t…,onefunnyguy,san diego,2019-10-15 01:50:07
"RT @Chicago_Scanner: 001:
29 N Wabash
A female tried to open the door on a moving #cta train &amp; she was involved in a physical altercation a…",huskeeman82,"Chicago, IL",2019-10-15 01:26:18
"🙄: The general mood worsened over the past hour. Analyzed 10 tweets, with 74.82% feeling Tense. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-15 01:02:25
"001:
29 N Wabash
A female tried to open the door on a moving #cta train &amp; she was involved in a physical altercatio… https://t.co/L4TOtIdUha",Chicago_Scanner,"Portage Park, Chicago",2019-10-15 00:55:25
"RT @SFArchSummit: We're excited to begin announcing our AMAZING line up of speakers, starting with this elite group of thought-inspiring le…",kavindrapatel,San Fancisco Bay Area,2019-10-15 00:54:33
"RT @SFArchSummit: We're excited to begin announcing our AMAZING line up of speakers, starting with this elite group of thought-inspiring le…",vikramindia1982,,2019-10-15 00:53:28
"RT @SFArchSummit: We're excited to begin announcing our AMAZING line up of speakers, starting with this elite group of thought-inspiring le…",RupeshBhatia85,"Mumbai, India",2019-10-15 00:40:59
"😀: Riders are feeling better than they did an hour ago. Analyzed 24 tweets, with 65.27% feeling Cheerful. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-15 00:02:23
"RT @Chicago_Scanner: 009:
#cta Red Line 35th St
A gang fight at the station &amp; a male is running down the platform w/ a knife threatening pe…",jvel_05,,2019-10-14 23:50:41
Scooters won't solve Chicago’s serious transit issues - Chicago Tribune: https://t.co/jRLBW0jhbV #CTA #Metra… https://t.co/tapDYT0sFp,MyTransit_CH,"Chicago, IL",2019-10-14 23:38:33
"Metra Milwaukee District North, Union Pacific Northwest trains delayed after pedestrian struck by freight train on… https://t.co/wVO9VQOgpW",MyTransit_CH,"Chicago, IL",2019-10-14 23:38:33
Passenger Disarms Robber On CTA Train: Police - WBBM NewsRadio: https://t.co/vsLqI6JZbN #CTA #Metra #Transit #Chicago #Transportation,MyTransit_CH,"Chicago, IL",2019-10-14 23:13:45
RT @21DayKindness: Kindness is an effective way to increase the feeling of belonging and has the power to change a community. Do these five…,allkindsofkind,"Vancouver, British Columbia",2019-10-14 23:06:33
"😀: The mood increased for the better in the past 60 minutes. Analyzed 27 tweets, with 61.92% feeling Comfortable. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-14 23:02:45
"Join @Accenture on October 25th at 8:30am CST for an online #Salesforce #CTA
Master Class. Learn about becoming a S… https://t.co/gg9PgntPrZ",HansonJessica,"San Francisco, CA",2019-10-14 22:43:02
Lake Shore Drive could be renamed after one of Chicago’s founders: https://t.co/kccmjmh5d2 #CTA #Metra #Transit #Chicago #Transportation,MyTransit_CH,"Chicago, IL",2019-10-14 22:38:19
"Missing Man Preston Bell, 26, Last Seen Leaving Club, Entering Taxi - CBS Chicago: https://t.co/X5PUnj1hXE #CTA… https://t.co/foj4WfOUQb",MyTransit_CH,"Chicago, IL",2019-10-14 22:28:16
"Passenger disarms robber on #CTA train, police say ... https://t.co/QV7OwPwiWn https://t.co/pAWL8M0SAZ",WBBMNewsradio,"Chicago, IL",2019-10-14 22:18:45
"RT @Chicago_Scanner: 016:
5800 N Cumberland
A couple calls of a man w/ a gun on a #cta Blue Line train
#Chicago #ChicagoScanner",patty_kaye13,Chicago IL,2019-10-14 22:15:55
"RT @SFArchSummit: We're excited to begin announcing our AMAZING line up of speakers, starting with this elite group of thought-inspiring le…",jayeshtej,"Pune, India",2019-10-14 22:04:39
"😖: The overall mood of riders worsened in the last 60 minutes. Analyzed 29 tweets, with 55.4% feeling Miserable. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-14 22:02:09
"RT @TeelaResists: 🔥🔥#CTA🔥🔥
RAPID ACTION NEEDED
due - October 18, 2019

(HUD) proposed rule which allows financial institutions, insurance c…",vectorRide,California,2019-10-14 22:00:43
TONIGHT: #CTA RED LINE WORK 🚇 https://t.co/wb6bbwJrGs,WGNtraffic,"Chicago, IL",2019-10-14 21:46:29
Best line from @cta intercom “Train is behind me.... somewhere” 😂😂 #chicago #cta,emilytolan,"Chicago, IL",2019-10-14 21:39:41
RT @JenBridgesRD: The secret to creating more effective Calls to Action. By @kim_cre8pc via @sejournal. #ContentMarketing #DigitalMarketing…,MarketMeGood,"Rīga, Latvija",2019-10-14 21:34:42
"RT @SFArchSummit: We're excited to begin announcing our AMAZING line up of speakers, starting with this elite group of thought-inspiring le…",sanket539,"Hyderabad, India",2019-10-14 21:33:55
"RT @SFArchSummit: We're excited to begin announcing our AMAZING line up of speakers, starting with this elite group of thought-inspiring le…",prag_rk,"Halifax, Nova Scotia",2019-10-14 21:32:47
The secret to creating more effective Calls to Action. By @kim_cre8pc via @sejournal. #ContentMarketing… https://t.co/KrGN1znwoA,JenBridgesRD,,2019-10-14 21:30:18
"Good Samaritans, Marathon Runner Disarm Man with Gun on Chicago Train - Yahoo News: https://t.co/HqkG1MXUIB #CTA… https://t.co/o38hvguMuS",MyTransit_CH,"Chicago, IL",2019-10-14 21:23:17
"RT @SFArchSummit: We're excited to begin announcing our AMAZING line up of speakers, starting with this elite group of thought-inspiring le…",Swati_Taunk,India,2019-10-14 21:15:45
@MichaelLevMD providing valuable tips and tricks for practicing #rads on how to read a head CT / #CTA like a boss!… https://t.co/rZ895cQpDB,ISCT2019,,2019-10-14 21:00:02
"RT @Chicago_Scanner: 016:
5800 N Cumberland
A couple calls of a man w/ a gun on a #cta Blue Line train
#Chicago #ChicagoScanner",ChuchCambray,"Chicago, The Windy City ",2019-10-14 20:34:42
"Should they stay or should they go? Scooter pilot program ends Tuesday, city to begin mulling data:… https://t.co/Q7Dr5ZGE16",MyTransit_CH,"Chicago, IL",2019-10-14 20:18:38
"RT @SFArchSummit: We're excited to begin announcing our AMAZING line up of speakers, starting with this elite group of thought-inspiring le…",gemziebeth,"Bedford, England",2019-10-14 20:15:41
"RT @CtaMood: 😀: The general mood improved over the past 60 minutes. Analyzed 24 tweets, with 63.68% feeling Happy. #Chicago #CTA #CTAMOOD",spark_radio_CHI,"Chicago, Illinois ",2019-10-14 20:03:07
"😀: The general mood improved over the past 60 minutes. Analyzed 24 tweets, with 63.68% feeling Happy. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-14 20:02:28
"CDOT fills 36,000 potholes and counting, asks drivers to file report for repair - WLS-TV: https://t.co/me4MQyq3i8… https://t.co/jYCfpqRKVy",MyTransit_CH,"Chicago, IL",2019-10-14 19:58:19
Kindness is an effective way to increase the feeling of belonging and has the power to change a community. Do these… https://t.co/8toVAECgQr,21DayKindness,"Santa Cruz, CA",2019-10-14 19:48:58
"We're excited to begin announcing our AMAZING line up of speakers, starting with this elite group of thought-inspir… https://t.co/5PZT26Fb7Q",SFArchSummit,"Pune, India",2019-10-14 19:42:50
"RT @TeelaResists: 🔥🔥#CTA🔥🔥
RAPID ACTION NEEDED
due - October 18, 2019

(HUD) proposed rule which allows financial institutions, insurance c…",EricExtempore,"Outskirts, Virgo Supercluster",2019-10-14 19:39:26
"RT @TeelaResists: 🔥🔥#CTA🔥🔥
RAPID ACTION NEEDED
due - October 18, 2019

(HUD) proposed rule which allows financial institutions, insurance c…",sue_currin,,2019-10-14 19:27:41
"RT @TeelaResists: 🔥🔥#CTA🔥🔥
RAPID ACTION NEEDED
due - October 18, 2019

(HUD) proposed rule which allows financial institutions, insurance c…",HawkeyeResists,Geeks Resist Headquarters,2019-10-14 19:27:30
"RT @TeelaResists: 🔥🔥#CTA🔥🔥
RAPID ACTION NEEDED
due - October 18, 2019

(HUD) proposed rule which allows financial institutions, insurance c…",sunpeople5,,2019-10-14 19:27:10
"RT @TeelaResists: 🔥🔥#CTA🔥🔥
RAPID ACTION NEEDED
due - October 18, 2019

(HUD) proposed rule which allows financial institutions, insurance c…",KassandraSeven,"Detroit, MI",2019-10-14 19:25:42
"RT @TeelaResists: 👋👋#CTA👋👋#NewJersey 

you seem to have an #ImpeachmentTaskForce issue

whazz up with .@CongressmanJVD?

he needs attention…",All_4justice,"Queensland, Australia",2019-10-14 19:24:23
"RT @TeelaResists: 🔥🔥#CTA🔥🔥
RAPID ACTION NEEDED
due - October 18, 2019

(HUD) proposed rule which allows financial institutions, insurance c…",jmrbux2,"Illinois then Arizona, now TX!",2019-10-14 19:23:07
"RT @TeelaResists: 🥰😍#CTA🥳🤡  

Survey from Democratic Attorney General  Association

don't miss the chance to say you want to #ImpeachTrump…",jomareewade,"The Bebop, #GeeksResist HQ",2019-10-14 19:21:36
"RT @TeelaResists: 🔥🔥#CTA🔥🔥
RAPID ACTION NEEDED
due - October 18, 2019

(HUD) proposed rule which allows financial institutions, insurance c…",jomareewade,"The Bebop, #GeeksResist HQ",2019-10-14 19:21:26
"RT @TeelaResists: 👋👋#CTA👋👋#NewJersey 

you seem to have an #ImpeachmentTaskForce issue

whazz up with .@CongressmanJVD?

he needs attention…",jomareewade,"The Bebop, #GeeksResist HQ",2019-10-14 19:21:17
"RT @MyTransit_CH: Porsche SUV plunges onto train tracks, burns; 2 teens die - Chicago Tribune: https://t.co/vvDRb9seiZ #CTA #Metra #Transit…",930RB,,2019-10-14 19:19:27
RT @MyTransit_CH: Direct service to resume on NJ Transit's Raritan rail line - Chicago Tribune: https://t.co/ya83PU6i4g #CTA #Metra #Transi…,Sotb1Sotb,"Chicago, IL",2019-10-14 19:18:50
Direct service to resume on NJ Transit's Raritan rail line - Chicago Tribune: https://t.co/ya83PU6i4g #CTA #Metra… https://t.co/KNBeJjMZTG,MyTransit_CH,"Chicago, IL",2019-10-14 19:18:20
"Porsche SUV plunges onto train tracks, burns; 2 teens die - Chicago Tribune: https://t.co/vvDRb9seiZ #CTA #Metra… https://t.co/G7xbdrPm9w",MyTransit_CH,"Chicago, IL",2019-10-14 19:18:19
"RT @WGNtraffic: #CHICAGO (LOGAN SQUARE): #CTA rerouting #53 Pulaski buses, due to this serious crash ⚠️ https://t.co/hB6gqMxa0C",BillWest5,Chicago,2019-10-14 19:15:19
"#CHICAGO (LOGAN SQUARE): #CTA rerouting #53 Pulaski buses, due to this serious crash ⚠️ https://t.co/hB6gqMxa0C",WGNtraffic,"Chicago, IL",2019-10-14 19:14:12
"🙄: The general mood worsened over the past hour. Analyzed 18 tweets, with 74.84% feeling Rattled. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-14 19:02:37
Watch @cta new “Ride the Rails”. It is cool as hell and a great way to calm your mind. #cta https://t.co/jE6IXv4qfV,Tammychase,Chicago,2019-10-14 18:36:42
"RT @JigneshThakkarV: @DIYMarketers A3.

Sharing posts that educate customers on service or product and about the same industry.

Try #Hello…",Bizapalooza,Cleveland,2019-10-14 18:32:39
"@DIYMarketers A3.

Sharing posts that educate customers on service or product and about the same industry.

Try… https://t.co/ZVyD4kUKci",JigneshThakkarV,"Ahmadabad City, India",2019-10-14 18:32:31
"RT @TeelaResists: 👋👋#CTA👋👋#NewJersey 

you seem to have an #ImpeachmentTaskForce issue

whazz up with .@CongressmanJVD?

he needs attention…",bj_erngren,MetroDetroit,2019-10-14 18:10:31
@chicagosmayor #CTA #robbery What is being done to make the #CTA system safe? According to @chicagotribune not much… https://t.co/33lopsOF16,kmoto312,Ill,2019-10-14 18:06:19
"😀: The overall mood of riders improved in the last hour. Analyzed 24 tweets, with 66.61% feeling Cheerful. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-14 18:01:47
"Therefore, we who have fled to him for refuge can have great confidence as we hold to the hope that lies before us.… https://t.co/mH8WqHyf1U",CTAinc,"Fenton, MO",2019-10-14 18:00:26
"As scooter pilot ends, Active Trans report calls for expanding it, with strings attached - Streetsblog Chicago:… https://t.co/QbJoDbmlW6",MyTransit_CH,"Chicago, IL",2019-10-14 17:58:35
"RT @TeelaResists: 👋👋#CTA👋👋#NewJersey 

you seem to have an #ImpeachmentTaskForce issue

whazz up with .@CongressmanJVD?

he needs attention…",Cruellaisdevine,http://www.5calls.org,2019-10-14 17:26:08
"RT @CtaMood: 😀: There was a boost in mood over the past hour. Analyzed 13 tweets, with 64.63% feeling Joy. #Chicago #CTA #CTAMOOD",spark_radio_CHI,"Chicago, Illinois ",2019-10-14 17:03:33
"😀: There was a boost in mood over the past hour. Analyzed 13 tweets, with 64.63% feeling Joy. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-14 17:02:47
"RT @TeelaResists: 👋👋#CTA👋👋#NewJersey 

you seem to have an #ImpeachmentTaskForce issue

whazz up with .@CongressmanJVD?

he needs attention…",ResisterMaid,GeeksResist HQ,2019-10-14 16:57:56
"RT @TeelaResists: 👋👋#CTA👋👋#NewJersey 

you seem to have an #ImpeachmentTaskForce issue

whazz up with .@CongressmanJVD?

he needs attention…",b1e56df9ce6549f,,2019-10-14 16:35:09
"RT @TeelaResists: 👋👋#CTA👋👋#NewJersey 

you seem to have an #ImpeachmentTaskForce issue

whazz up with .@CongressmanJVD?

he needs attention…",pizmeyer,"Arkansas, USA",2019-10-14 16:19:13
"RT @TeelaResists: 👋👋#CTA👋👋#NewJersey 

you seem to have an #ImpeachmentTaskForce issue

whazz up with .@CongressmanJVD?

he needs attention…",old_osc,California. ,2019-10-14 16:15:34
"RT @TegritaGroup: We live in a world where we launched a spaceman… in a sports car… on a rocket… TO OUTER SPACE, but we (#B2Bmarketers) hav…",rollykeenan,"Chicago, IL",2019-10-14 16:10:13
"The high and holy place where God has chosen to be found on earth is… 

 📖Continue Reading at… https://t.co/uassbVthGE",CTAinc,"Fenton, MO",2019-10-14 16:00:06
"Today's Headlines for Monday, October 14 - Streetsblog St. Louis: https://t.co/QL1cn1WPE9 #CTA #Metra #Transit #Chicago #Transportation",MyTransit_CH,"Chicago, IL",2019-10-14 15:28:20
"😠: The mood of riders on the CTA decreased in the last hour. Analyzed 14 tweets, with 66.05% feeling Agitated. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-14 15:01:42
I can’t believe that I just saw a cock on the fucking #cta bus this morning. Straight jackin’ it to a person sittin… https://t.co/tPfkdTtYqS,maddieb666,"Chicago, IL",2019-10-14 14:57:01
Plane evacuated at Midway Airport for mechanical issue; no one injured: https://t.co/1VJDrTCpCD #CTA #Metra… https://t.co/FobphMquHi,MyTransit_CH,"Chicago, IL",2019-10-14 14:48:42
Metra's proposed 2020 budget won't require fare increases - Suburban Life Publications: https://t.co/3F8xrSQDUZ… https://t.co/HPL3rv0YyK,MyTransit_CH,"Chicago, IL",2019-10-14 14:23:26
"RT @TeelaResists: 👋👋#CTA👋👋#NewJersey 

you seem to have an #ImpeachmentTaskForce issue

whazz up with .@CongressmanJVD?

he needs attention…",auvi_lu,,2019-10-14 14:08:14
"I'm thinking of putting out an Ebook called ""get your goddamn motherfucking backpack out of my fucking face!: A gui… https://t.co/UurDf954iu",sodafiend9000,skankin' to the beat,2019-10-14 14:04:38
"RT @CtaMood: 😎: The general mood fell for the worst in the last hour. Analyzed 10 tweets, with 59.89% feeling Confident. #Chicago #CTA #CTA…",spark_radio_CHI,"Chicago, Illinois ",2019-10-14 14:03:36
"😎: The general mood fell for the worst in the last hour. Analyzed 10 tweets, with 59.89% feeling Confident. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-14 14:03:02
"RT @TeelaResists: 👋👋#CTA👋👋#NewJersey 

you seem to have an #ImpeachmentTaskForce issue

whazz up with .@CongressmanJVD?

he needs attention…",RSprackland,,2019-10-14 13:49:06
Trains are delayed and 2 express trains have passed us thus far #cta #MondayMood #late,LindaMackityMac,,2019-10-14 13:32:24
"😃: The general mood worsened over the past hour. Analyzed 11 tweets, with 58.84% feeling Happy. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-14 13:03:16
"RT @TeelaResists: 👋👋#CTA👋👋#NewJersey 

you seem to have an #ImpeachmentTaskForce issue

whazz up with .@CongressmanJVD?

he needs attention…",TroyHornberger1,not here yet,2019-10-14 12:54:24
"RT @TeelaResists: 👋👋#CTA👋👋#NewJersey 

you seem to have an #ImpeachmentTaskForce issue

whazz up with .@CongressmanJVD?

he needs attention…",caborradaileho1,Canada,2019-10-14 12:42:54
"RT @TeelaResists: 👋👋#CTA👋👋#NewJersey 

you seem to have an #ImpeachmentTaskForce issue

whazz up with .@CongressmanJVD?

he needs attention…",alohakim218,"Michigan, USA",2019-10-14 12:41:47
"#Chicago Man with a #gun on the #CTA Blue Line disarmed by Good Samaritans, #marathon runner https://t.co/nhQGJpxx10",CitizenLeary911,"Chicago, Illinois",2019-10-14 12:37:02
"RT @TeelaResists: 👋👋#CTA👋👋#NewJersey 

you seem to have an #ImpeachmentTaskForce issue

whazz up with .@CongressmanJVD?

he needs attention…",cornish1969,"Indianapolis, IN USA",2019-10-14 12:36:33
"Metra Milwaukee District North, Union Pacific Northwest trains delayed after pedestrian struck by freight train on… https://t.co/KU1AQ2dZO2",MyTransit_CH,"Chicago, IL",2019-10-14 11:43:16
Chicago's 4-month scooter pilot comes to an end on Tuesday - Chicago Tribune: https://t.co/uFb1bkQ8Zg #CTA #Metra… https://t.co/7USfUdrgHq,MyTransit_CH,"Chicago, IL",2019-10-14 11:43:16
Every single day with the #CTA https://t.co/M63nkSY3Pc,MandiMarie1127,"Chicago, IL",2019-10-14 11:35:36
Metra delays expected after freight train hits person in Mayfair - Chicago Sun-Times: https://t.co/aeE6IfuJQu #CTA… https://t.co/zDBENDzUSS,MyTransit_CH,"Chicago, IL",2019-10-14 11:33:17
"RT @semrush: Want more email subscribers? Contest entries? Conversions? You won’t get them without the right call to action💥

Read on to fi…",Atare123,My lane,2019-10-14 11:28:22
"Create call-to-action buttons for your website that your customers cannot avoid clicking, here's how:… https://t.co/GXcNS5c7LA",ResellerClub,"Mumbai, India",2019-10-14 11:24:00
"Man beaten, robbed on CTA Red Line train on North Side - WLS-TV: https://t.co/CvrNYPREat #CTA #Metra #Transit #Chicago #Transportation",MyTransit_CH,"Chicago, IL",2019-10-14 11:23:22
‘Extensive’ Metra delays expected after freight train hits person in Mayfair: https://t.co/aeE6IfuJQu #CTA #Metra… https://t.co/iKOXYGAafq,MyTransit_CH,"Chicago, IL",2019-10-14 11:23:22
"RT @ChiMissingCases: 3or3
Cynthia was a stalwart supporter, a volunteer and Council member.
There's been NO progress or leads on identifyin…",Syurri,"Chicago Suburbia, IL",2019-10-14 10:27:23
"RT @ChiMissingCases: 2of3
The shooting occurred several blocks from her home, near the Morse CTA Red Line Station. She was NOT the intended…",Syurri,"Chicago Suburbia, IL",2019-10-14 10:27:15
"RT @wearearticulate: Find out how to convert site visitors into leads:
https://t.co/YZtftclR0Y

#CTA #inbound #marketing #leads #B2B",boichot,Strabourg,2019-10-14 10:27:07
"RT @TeelaResists: 👋👋#CTA👋👋#NewJersey 

you seem to have an #ImpeachmentTaskForce issue

whazz up with .@CongressmanJVD?

he needs attention…",Cosmo3807,USA,2019-10-14 10:24:49
"RT @TeelaResists: 👋👋#CTA👋👋#NewJersey 

you seem to have an #ImpeachmentTaskForce issue

whazz up with .@CongressmanJVD?

he needs attention…",XJerseygirl61,,2019-10-14 09:57:30
"RT @TeelaResists: 👋👋#CTA👋👋#NewJersey 

you seem to have an #ImpeachmentTaskForce issue

whazz up with .@CongressmanJVD?

he needs attention…",SunnyDays024,  #OurHouse 🌎🌍🌏,2019-10-14 09:44:18
